 26  56  2.7000 15.0000  0.7866  5.381e+04  1.413e+03 Chen:1990kq 
 26  56  3.3000 15.0000  0.0214  2.398e+00  1.199e+00 Chen:1990kq 
 26  56  3.3000 15.0000  0.0374  1.760e+01  4.268e+00 Chen:1990kq 
 26  56  3.3000 15.0000  0.0534  3.667e+01  5.186e+00 Chen:1990kq 
 26  56  3.3000 15.0000  0.0694  8.395e+01  7.761e+00 Chen:1990kq 
 26  56  3.3000 15.0000  0.0853  1.800e+02  1.192e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1013  3.300e+02  1.636e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1173  4.561e+02  1.769e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1333  7.933e+02  2.473e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1492  1.289e+03  3.244e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1652  1.977e+03  4.100e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1812  3.006e+03  5.146e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.1972  4.387e+03  6.494e+01 Chen:1990kq 
 26  56  3.3000 15.0000  0.2125  5.855e+03  2.145e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.2276  8.292e+03  2.489e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.2426  1.034e+04  2.721e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.2577  1.341e+04  3.035e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.2727  1.569e+04  3.228e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.2878  1.938e+04  3.536e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3028  2.050e+04  3.557e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3179  2.297e+04  3.707e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3329  2.480e+04  3.848e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3480  2.596e+04  3.960e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3630  2.748e+04  4.113e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3781  2.851e+04  4.325e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.3934  2.822e+04  5.889e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4075  2.842e+04  5.700e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4217  2.769e+04  5.460e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4359  2.791e+04  5.327e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4500  2.742e+04  5.155e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4642  2.796e+04  5.105e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4784  2.599e+04  4.798e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.4926  2.548e+04  4.669e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5067  2.505e+04  4.625e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5209  2.521e+04  4.676e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5351  2.422e+04  4.644e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5492  2.427e+04  4.831e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5629  2.567e+04  5.313e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5763  2.581e+04  5.191e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.5896  2.451e+04  4.965e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6029  2.552e+04  4.984e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6163  2.556e+04  4.932e+02 Chen:1990kq 
