 1  2   8.981   8.000   0.386 1.411688e-02 1.552857e-01 Schutz:1976he 
 1  2   8.981   8.000   0.395 8.077528e-01 1.242697e-01 Schutz:1976he 
 1  2   8.981   8.000   0.403 1.392602e+00 1.892857e-01 Schutz:1976he 
 1  2   8.981   8.000   0.412 1.932550e+00 2.117863e-01 Schutz:1976he 
 1  2   8.981   8.000   0.421 2.560504e+00 1.815041e-01 Schutz:1976he 
 1  2   8.981   8.000   0.429 3.031581e+00 1.906655e-01 Schutz:1976he 
 1  2   8.981   8.000   0.438 3.283211e+00 2.367401e-01 Schutz:1976he 
 1  2   8.981   8.000   0.446 4.319320e+00 3.176869e-01 Schutz:1976he 
 1  2   8.981   8.000   0.455 4.435060e+00 2.517196e-01 Schutz:1976he 
 1  2   8.981   8.000   0.463 5.213979e+00 1.706607e-01 Schutz:1976he 
 1  2   8.981   8.000   0.472 6.141098e+00 3.639597e-01 Schutz:1976he 
 1  2   8.981   8.000   0.481 6.768261e+00 2.779923e-01 Schutz:1976he 
 1  2   8.981   8.000   0.489 7.014684e+00 3.345636e-01 Schutz:1976he 
 1  2   8.981   8.000   0.498 7.906633e+00 3.068409e-01 Schutz:1976he 
 1  2   8.981   8.000   0.506 8.848966e+00 4.362546e-01 Schutz:1976he 
 1  2   8.981   8.000   0.515 1.084537e+01 4.185559e-01 Schutz:1976he 
 1  2   8.981   8.000   0.523 1.187017e+01 2.449069e-01 Schutz:1976he 
 1  2   8.981   8.000   0.532 1.345127e+01 7.535579e-01 Schutz:1976he 
 1  2   8.981   8.000   0.541 1.473474e+01 8.020622e-01 Schutz:1976he 
 1  2   8.981   8.000   0.549 1.685462e+01 9.438188e-01 Schutz:1976he 
 1  2   8.981   8.000   0.558 1.817353e+01 9.438890e-01 Schutz:1976he 
 1  2   9.718   8.000   0.443 7.363003e-02 5.259288e-02 Schutz:1976he 
 1  2   9.718   8.000   0.452 2.628100e-01 8.760332e-02 Schutz:1976he 
 1  2   9.718   8.000   0.461 6.361014e-01 7.067793e-02 Schutz:1976he 
 1  2   9.718   8.000   0.470 7.277321e-01 8.911005e-02 Schutz:1976he 
 1  2   9.718   8.000   0.479 9.955675e-01 1.116978e-01 Schutz:1976he 
 1  2   9.718   8.000   0.489 1.105098e+00 1.095571e-01 Schutz:1976he 
 1  2   9.718   8.000   0.498 1.393497e+00 1.028756e-01 Schutz:1976he 
 1  2   9.718   8.000   0.507 1.638570e+00 9.179665e-02 Schutz:1976he 
 1  2   9.718   8.000   0.517 1.925279e+00 1.442832e-01 Schutz:1976he 
 1  2   9.718   8.000   0.526 1.988421e+00 1.284281e-01 Schutz:1976he 
 1  2   9.718   8.000   0.535 2.224454e+00 7.835649e-02 Schutz:1976he 
 1  2   9.718   8.000   0.544 2.605466e+00 1.839655e-01 Schutz:1976he 
 1  2   9.718   8.000   0.554 3.084364e+00 1.556910e-01 Schutz:1976he 
 1  2   9.718   8.000   0.563 3.310311e+00 1.903429e-01 Schutz:1976he 
 1  2   9.718   8.000   0.572 3.400132e+00 2.036007e-01 Schutz:1976he 
 1  2   9.718   8.000   0.581 3.866243e+00 2.163493e-01 Schutz:1976he 
 1  2   9.718   8.000   0.591 4.303668e+00 1.854009e-01 Schutz:1976he 
 1  2   9.718   8.000   0.600 5.003644e+00 2.330890e-01 Schutz:1976he 
 1  2   9.718   8.000   0.609 5.420231e+00 2.295087e-01 Schutz:1976he 
 1  2   9.718   8.000   0.618 6.814045e+00 1.922103e-01 Schutz:1976he 
 1  2   9.718   8.000   0.628 6.608538e+00 4.009675e-01 Schutz:1976he 
 1  2   9.718   8.000   0.637 7.403382e+00 4.098758e-01 Schutz:1976he 
 1  2  10.407   8.000   0.509 3.312925e-02 2.714203e-02 Schutz:1976he 
 1  2  10.407   8.000   0.519 1.029832e-01 3.171726e-02 Schutz:1976he 
 1  2  10.407   8.000   0.528 2.405580e-01 3.151079e-02 Schutz:1976he 
 1  2  10.407   8.000   0.538 2.799213e-01 2.904844e-02 Schutz:1976he 
 1  2  10.407   8.000   0.548 4.008595e-01 3.112033e-02 Schutz:1976he 
 1  2  10.407   8.000   0.558 5.233565e-01 3.384712e-02 Schutz:1976he 
 1  2  10.407   8.000   0.568 5.486232e-01 3.576422e-02 Schutz:1976he 
 1  2  10.407   8.000   0.578 6.848244e-01 4.499873e-02 Schutz:1976he 
 1  2  10.407   8.000   0.588 8.306394e-01 4.770214e-02 Schutz:1976he 
 1  2  10.407   8.000   0.597 8.591229e-01 6.629559e-02 Schutz:1976he 
 1  2  10.407   8.000   0.607 9.488979e-01 5.752923e-02 Schutz:1976he 
 1  2  10.407   8.000   0.617 1.167801e+00 6.484126e-02 Schutz:1976he 
 1  2  10.407   8.000   0.627 1.154998e+00 4.827340e-02 Schutz:1976he 
 1  2  10.407   8.000   0.637 1.414125e+00 6.185799e-02 Schutz:1976he 
 1  2  10.407   8.000   0.647 1.496265e+00 6.343034e-02 Schutz:1976he 
 1  2  10.407   8.000   0.657 1.645237e+00 6.773960e-02 Schutz:1976he 
 1  2  10.407   8.000   0.667 1.974807e+00 8.167413e-02 Schutz:1976he 
 1  2  10.407   8.000   0.677 2.028718e+00 1.144251e-01 Schutz:1976he 
 1  2  10.407   8.000   0.686 2.243612e+00 6.808692e-02 Schutz:1976he 
 1  2  10.407   8.000   0.696 2.409837e+00 1.701508e-01 Schutz:1976he 
 1  2  10.407   8.000   0.706 2.660084e+00 1.122398e-01 Schutz:1976he 
 1  2  10.407   8.000   0.716 2.913124e+00 1.759852e-01 Schutz:1976he 
 1  2  11.671   8.000   0.651 5.706779e-03 6.699262e-03 Schutz:1976he 
 1  2  11.671   8.000   0.662 2.757052e-02 8.295555e-03 Schutz:1976he 
 1  2  11.671   8.000   0.673 5.903732e-02 1.415936e-02 Schutz:1976he 
 1  2  11.671   8.000   0.684 9.019814e-02 9.444831e-03 Schutz:1976he 
 1  2  11.671   8.000   0.695 9.899208e-02 1.463967e-02 Schutz:1976he 
 1  2  11.671   8.000   0.706 1.327211e-01 1.372977e-02 Schutz:1976he 
 1  2  11.671   8.000   0.717 1.448753e-01 2.072866e-02 Schutz:1976he 
 1  2  11.671   8.000   0.728 1.657599e-01 1.353595e-02 Schutz:1976he 
 1  2  11.671   8.000   0.739 1.722507e-01 1.573864e-02 Schutz:1976he 
 1  2  11.671   8.000   0.750 2.220583e-01 2.003048e-02 Schutz:1976he 
 1  2  11.671   8.000   0.761 2.439718e-01 1.592505e-02 Schutz:1976he 
 1  2  11.671   8.000   0.772 2.591187e-01 2.406999e-02 Schutz:1976he 
 1  2  11.671   8.000   0.783 3.404944e-01 2.022331e-02 Schutz:1976he 
 1  2  11.671   8.000   0.794 3.194926e-01 2.604780e-02 Schutz:1976he 
 1  2  11.671   8.000   0.805 3.470370e-01 1.806439e-02 Schutz:1976he 
 1  2  11.671   8.000   0.816 4.393166e-01 2.654122e-02 Schutz:1976he 
 1  2  11.671   8.000   0.827 4.442177e-01 4.221339e-02 Schutz:1976he 
 1  2  11.671   8.000   0.838 5.222802e-01 3.085851e-02 Schutz:1976he 
 1  2  11.671   8.000   0.849 6.177378e-01 3.921540e-02 Schutz:1976he 
 1  2  11.671   8.000   0.860 5.716639e-01 4.492853e-02 Schutz:1976he 
 1  2  11.671   8.000   0.871 6.295922e-01 3.860707e-02 Schutz:1976he 
 1  2  12.821   8.000   0.772 2.252533e-03 3.465435e-03 Schutz:1976he 
 1  2  12.821   8.000   0.784 7.849015e-03 3.583246e-03 Schutz:1976he 
 1  2  12.821   8.000   0.796 1.546239e-02 3.865598e-03 Schutz:1976he 
 1  2  12.821   8.000   0.808 2.649349e-02 4.139608e-03 Schutz:1976he 
 1  2  12.821   8.000   0.820 2.463898e-02 4.568817e-03 Schutz:1976he 
 1  2  12.821   8.000   0.832 2.959261e-02 3.859906e-03 Schutz:1976he 
 1  2  12.821   8.000   0.844 3.171070e-02 5.707926e-03 Schutz:1976he 
 1  2  12.821   8.000   0.857 4.626363e-02 7.502211e-03 Schutz:1976he 
 1  2  12.821   8.000   0.869 6.042545e-02 4.778543e-03 Schutz:1976he 
 1  2  12.821   8.000   0.881 5.762913e-02 6.386342e-03 Schutz:1976he 
 1  2  12.821   8.000   0.893 6.420911e-02 6.000852e-03 Schutz:1976he 
 1  2  12.821   8.000   0.905 7.772148e-02 9.622660e-03 Schutz:1976he 
 1  2  12.821   8.000   0.917 8.591416e-02 8.620639e-03 Schutz:1976he 
 1  2  12.821   8.000   0.929 8.740585e-02 9.663684e-03 Schutz:1976he 
 1  2  12.821   8.000   0.941 8.957192e-02 9.398644e-03 Schutz:1976he 
 1  2  12.821   8.000   0.953 1.219171e-01 1.026523e-02 Schutz:1976he 
 1  2  12.821   8.000   0.965 1.260704e-01 1.471747e-02 Schutz:1976he 
 1  2  12.821   8.000   0.977 1.386568e-01 1.289193e-02 Schutz:1976he 
 1  2  12.821   8.000   0.989 1.711284e-01 1.341386e-02 Schutz:1976he 
 1  2  12.821   8.000   1.001 1.796652e-01 1.111193e-02 Schutz:1976he 
 1  2  12.821   8.000   1.013 1.991149e-01 1.600857e-02 Schutz:1976he 
 1  2  12.821   8.000   1.025 2.358961e-01 1.686840e-02 Schutz:1976he 
 1  2  14.878   8.000   1.036 1.056159e-03 1.248188e-03 Schutz:1976he 
 1  2  14.878   8.000   1.050 9.475257e-04 1.137031e-03 Schutz:1976he 
 1  2  14.878   8.000   1.064 2.618664e-03 9.352370e-04 Schutz:1976he 
 1  2  14.878   8.000   1.077 2.308691e-03 1.015824e-03 Schutz:1976he 
 1  2  14.878   8.000   1.091 2.097149e-03 2.005969e-03 Schutz:1976he 
 1  2  14.878   8.000   1.105 4.051915e-03 1.260596e-03 Schutz:1976he 
 1  2  14.878   8.000   1.119 4.446648e-03 1.689726e-03 Schutz:1976he 
 1  2  14.878   8.000   1.133 4.656083e-03 1.405610e-03 Schutz:1976he 
 1  2  14.878   8.000   1.146 4.860493e-03 1.301918e-03 Schutz:1976he 
 1  2  14.878   8.000   1.160 7.291463e-03 1.544074e-03 Schutz:1976he 
 1  2  14.878   8.000   1.174 6.697233e-03 1.695502e-03 Schutz:1976he 
 1  2  14.878   8.000   1.188 6.200598e-03 1.089294e-03 Schutz:1976he 
 1  2  14.878   8.000   1.202 9.111453e-03 3.230424e-03 Schutz:1976he 
 1  2  14.878   8.000   1.215 9.172004e-03 2.374894e-03 Schutz:1976he 
 1  2  14.878   8.000   1.229 1.303968e-02 2.591739e-03 Schutz:1976he 
 1  2  14.878   8.000   1.243 1.177393e-02 3.043600e-03 Schutz:1976he 
 1  2  14.878   8.000   1.257 1.726941e-02 1.980437e-03 Schutz:1976he 
 1  2  14.878   8.000   1.271 1.606369e-02 3.761255e-03 Schutz:1976he 
 1  2  14.878   8.000   1.285 2.023273e-02 4.031042e-03 Schutz:1976he 
 1  2  14.878   8.000   1.298 2.500374e-02 2.761149e-03 Schutz:1976he 
 1  2  14.878   8.000   1.312 2.459444e-02 4.630435e-03 Schutz:1976he 
 1  2  14.878   8.000   1.326 2.441443e-02 2.929732e-03 Schutz:1976he 
 1  2  18.375   8.000   1.623 8.850250e-05 8.045682e-05 Schutz:1976he 
 1  2  18.375   8.000   1.657 2.207468e-04 1.103734e-04 Schutz:1976he 
 1  2  18.375   8.000   1.690 8.114826e-05 7.728406e-05 Schutz:1976he 
 1  2  18.375   8.000   1.724 2.463202e-04 1.098967e-04 Schutz:1976he 
 1  2  18.375   8.000   1.757 3.866458e-04 1.412744e-04 Schutz:1976he 
 1  2  18.375   8.000   1.791 6.494616e-04 1.860817e-04 Schutz:1976he 
 1  2  18.375   8.000   1.824 8.777380e-04 2.221214e-04 Schutz:1976he 
 1  2  18.375   8.000   1.858 8.338787e-04 2.251824e-04 Schutz:1976he 
 1  2  18.375   8.000   1.891 1.552030e-03 3.041841e-04 Schutz:1976he 
