  1   2   1.281 180.000  0.922  8.100e-01  3.980e-02 Arnold:1988us 
  1   2   1.281 180.000  0.925  9.970e-01  5.060e-02 Arnold:1988us 
  1   2   1.281 180.000  0.929  1.120e+00  4.720e-02 Arnold:1988us 
  1   2   1.281 180.000  0.932  1.340e+00  5.670e-02 Arnold:1988us 
  1   2   1.281 180.000  0.935  1.450e+00  5.670e-02 Arnold:1988us 
  1   2   1.281 180.000  0.939  1.550e+00  6.460e-02 Arnold:1988us 
  1   2   1.281 180.000  0.942  1.490e+00  5.820e-02 Arnold:1988us 
  1   2   1.281 180.000  0.946  1.450e+00  6.250e-02 Arnold:1988us 
  1   2   1.281 180.000  0.949  1.260e+00  5.330e-02 Arnold:1988us 
  1   2   1.281 180.000  0.953  1.150e+00  5.420e-02 Arnold:1988us 
  1   2   1.281 180.000  0.956  1.040e+00  4.940e-02 Arnold:1988us 
  1   2   1.281 180.000  0.960  9.420e-01  5.590e-02 Arnold:1988us 
