 0.263 4.25 0.26252 0.00420 0.00315 
 0.264 4.77 0.26323 0.00447 0.00395 
 0.266 1.08 0.26978 0.00513 0.00324 
 0.267 3.49 0.27048 0.00460 0.00352 
 0.268 1.46 0.27170 0.00489 0.00299 
 0.268 3.50 0.26184 0.00367 0.00314 
 0.269 1.05 0.26365 0.00580 0.00369 
 0.271 1.55 0.26875 0.00564 0.00242 
 0.273 1.35 0.26857 0.00483 0.00295 
 0.273 3.09 0.26331 0.00658 0.00237 
 0.273 6.68 0.25525 0.00510 0.00459 
 0.274 3.70 0.25541 0.00690 0.00230 
 0.275 0.90 0.26169 0.00602 0.00288 
 0.278 8.22 0.24324 0.00803 0.00584 
 0.279 1.64 0.26327 0.00474 0.00290 
 0.281 2.11 0.26723 0.00454 0.00267 
 0.281 3.54 0.22980 0.00552 0.00368 
 0.283 2.12 0.25459 0.00586 0.00255 
 0.284 2.57 0.26006 0.00494 0.00338 
 0.286 6.85 0.23546 0.00683 0.00518 
 0.290 2.48 0.25598 0.00512 0.00410 
 0.290 5.12 0.24282 0.00316 0.00340 
 0.290 5.28 0.23598 0.00496 0.00448 
 0.293 1.10 0.25780 0.00232 0.00206 
 0.293 5.50 0.23816 0.00595 0.00214 
 0.297 2.30 0.25065 0.00627 0.00276 
 0.297 4.84 0.24817 0.00645 0.00223 
 0.298 1.85 0.25601 0.00563 0.00358 
 0.298 1.94 0.25071 0.00301 0.00201 
 0.300 10.00 0.23158 0.00324 0.00371 
 0.300 2.00 0.25124 0.00301 0.00151 
 0.300 5.00 0.23763 0.00261 0.00333 
 0.300 5.00 0.23802 0.00286 0.00214 
 0.302 3.78 0.24059 0.00313 0.00265 
 0.306 3.78 0.22922 0.00596 0.00344 
 0.309 3.05 0.24340 0.00609 0.00292 
 0.309 7.32 0.22910 0.00344 0.00412 
 0.313 3.06 0.23888 0.00382 0.00263 
 0.313 7.14 0.21843 0.00502 0.00371 
 0.313 9.13 0.20998 0.00651 0.00504 
 0.314 1.60 0.24937 0.00524 0.00224 
 0.314 7.41 0.21906 0.00416 0.00460 
 0.316 1.10 0.24908 0.00473 0.00299 
 0.319 2.79 0.23154 0.00370 0.00278 
 0.321 5.06 0.22346 0.00447 0.00290 
 0.322 1.11 0.24564 0.00540 0.00319 
 0.322 1.38 0.24724 0.00445 0.00272 
 0.322 5.14 0.23487 0.00634 0.00493 
 0.324 1.61 0.25624 0.00512 0.00231 
 0.324 1.64 0.24248 0.00436 0.00242 
 0.326 2.03 0.23636 0.00355 0.00236 
 0.328 1.68 0.24029 0.00433 0.00264 
 0.328 4.01 0.23263 0.00605 0.00186 
 0.330 3.86 0.19349 0.01219 0.00929 
 0.332 3.36 0.22480 0.00540 0.00180 
 0.332 4.01 0.23595 0.00731 0.00425 
 0.332 4.01 0.21237 0.00446 0.00297 
 0.335 7.47 0.21028 0.00294 0.00357 
 0.337 1.17 0.23992 0.00240 0.00192 
 0.337 5.67 0.21258 0.00276 0.00298 
 0.341 5.93 0.21250 0.00531 0.00191 
 0.342 6.03 0.21564 0.00410 0.00388 
 0.343 9.39 0.19687 0.00354 0.00354 
 0.344 2.21 0.22951 0.00367 0.00230 
 0.344 4.10 0.21413 0.00278 0.00236 
 0.347 1.74 0.22877 0.00595 0.00275 
 0.347 5.22 0.21421 0.00557 0.00171 
 0.347 7.36 0.20231 0.00364 0.00324 
 0.348 2.22 0.22336 0.00447 0.00223 
 0.349 10.02 0.18324 0.00495 0.00440 
 0.350 1.50 0.23096 0.00208 0.00162 
 0.350 1.50 0.23041 0.00207 0.00161 
 0.350 1.50 0.22922 0.00206 0.00138 
 0.350 1.50 0.23232 0.00209 0.00116 
 0.350 1.50 0.23249 0.00325 0.00116 
 0.350 2.50 0.22430 0.00202 0.00179 
 0.350 2.50 0.22132 0.00199 0.00155 
 0.350 2.50 0.22055 0.00198 0.00132 
 0.350 2.50 0.22310 0.00178 0.00112 
 0.350 2.50 0.22028 0.00198 0.00110 
 0.350 5.00 0.20817 0.00229 0.00291 
 0.350 5.00 0.20729 0.00166 0.00207 
 0.350 5.00 0.20917 0.00167 0.00167 
 0.350 5.00 0.20747 0.00166 0.00145 
 0.350 6.56 0.20257 0.00324 0.00304 
 0.352 6.02 0.19458 0.00409 0.00292 
 0.353 5.09 0.20751 0.00291 0.00291 
 0.353 5.84 0.20593 0.00350 0.00268 
 0.355 2.12 0.22154 0.00266 0.00177 
 0.357 8.14 0.18871 0.00302 0.00340 
 0.358 4.21 0.20882 0.00355 0.00230 
 0.361 4.18 0.20339 0.00651 0.00814 
 0.364 8.37 0.19032 0.00438 0.00400 
 0.365 1.64 0.22101 0.00420 0.00199 
 0.365 1.65 0.22649 0.00453 0.00204 
 0.366 3.06 0.20373 0.00428 0.00224 
 0.367 4.32 0.20483 0.00307 0.00266 
 0.368 7.94 0.18531 0.00315 0.00296 
 0.369 2.98 0.20615 0.00433 0.00289 
 0.370 2.16 0.21573 0.00604 0.00280 
 0.371 7.49 0.17927 0.00574 0.00412 
 0.372 3.19 0.20748 0.00332 0.00249 
 0.372 3.19 0.20132 0.00463 0.00262 
 0.373 1.40 0.22184 0.00421 0.00222 
 0.374 2.49 0.20880 0.00501 0.00188 
 0.376 1.71 0.21492 0.00387 0.00215 
 0.377 10.66 0.13958 0.03615 0.01256 
 0.382 6.32 0.18218 0.00255 0.00273 
 0.384 4.88 0.18520 0.01852 0.00259 
 0.386 6.63 0.18068 0.00361 0.00307 
 0.387 4.29 0.18893 0.00491 0.00151 
 0.387 5.99 0.17837 0.00535 0.00357 
 0.388 1.83 0.20648 0.00351 0.00206 
 0.389 10.96 0.16544 0.00397 0.00397 
 0.393 6.33 0.17369 0.00417 0.00156 
 0.397 2.28 0.19747 0.00395 0.00197 
 0.398 3.59 0.18620 0.00447 0.00149 
 0.400 2.00 0.20279 0.00243 0.00122 
 0.400 5.00 0.17643 0.00176 0.00141 
 0.400 10.00 0.16113 0.00177 0.00209 
 0.401 4.57 0.18064 0.00632 0.00668 
 0.401 6.36 0.17389 0.00243 0.00261 
 0.402 4.50 0.18000 0.00234 0.00216 
 0.403 9.46 0.14535 0.01352 0.00785 
 0.404 2.28 0.20217 0.00384 0.00202 
 0.404 5.57 0.17504 0.00455 0.00140 
 0.405 11.39 0.17450 0.01099 0.01361 
 0.405 9.13 0.16269 0.00374 0.00342 
 0.406 8.46 0.15733 0.00267 0.00252 
 0.408 2.27 0.18854 0.00226 0.00151 
 0.410 4.74 0.17062 0.00461 0.00290 
 0.412 11.41 0.13544 0.01219 0.00284 
 0.413 10.74 0.15396 0.00277 0.00308 
 0.415 3.32 0.17547 0.00281 0.00175 
 0.415 9.58 0.15350 0.00230 0.00246 
 0.416 5.08 0.16406 0.00328 0.00230 
 0.416 9.06 0.15510 0.00233 0.00295 
 0.417 1.68 0.19828 0.00397 0.00178 
 0.417 8.35 0.15482 0.00232 0.00263 
 0.418 1.68 0.19871 0.00298 0.00179 
 0.419 8.39 0.15306 0.00306 0.00199 
 0.421 10.27 0.13956 0.00795 0.00363 
 0.421 7.33 0.15508 0.00233 0.00233 
 0.422 2.29 0.18422 0.00276 0.00166 
 0.424 6.57 0.15461 0.00247 0.00232 
 0.426 5.65 0.15620 0.00219 0.00203 
 0.427 1.74 0.18926 0.00341 0.00189 
 0.428 11.86 0.14188 0.00355 0.00341 
 0.428 6.07 0.15953 0.00303 0.00223 
 0.429 10.03 0.14002 0.00798 0.00672 
 0.430 6.76 0.15096 0.00196 0.00211 
 0.432 10.34 0.13210 0.00410 0.00264 
 0.432 12.10 0.14880 0.00848 0.01027 
 0.432 4.69 0.15752 0.00378 0.00158 
 0.432 5.68 0.15229 0.00228 0.00107 
 0.433 7.23 0.15205 0.00304 0.00258 
 0.434 4.86 0.15949 0.00287 0.00207 
 0.434 8.56 0.14486 0.00435 0.00333 
 0.435 15.02 0.14209 0.01009 0.00966 
 0.436 11.90 0.13467 0.00296 0.00283 
 0.440 2.62 0.16938 0.00339 0.00152 
 0.440 3.31 0.16256 0.00260 0.00211 
 0.442 3.31 0.16153 0.00323 0.00226 
 0.444 5.00 0.14647 0.00644 0.00513 
 0.447 2.32 0.16654 0.00366 0.00183 
 0.447 6.69 0.14195 0.00341 0.00128 
 0.448 9.89 0.13534 0.00298 0.00284 
 0.449 8.98 0.13494 0.00229 0.00216 
 0.450 2.33 0.16714 0.00334 0.00184 
 0.453 1.87 0.16718 0.00468 0.00184 
 0.453 2.46 0.16391 0.00328 0.00213 
 0.454 4.55 0.15011 0.00375 0.00120 
 0.456 10.74 0.12548 0.00138 0.00238 
 0.456 6.85 0.13160 0.00382 0.00250 
 0.457 3.48 0.15637 0.00297 0.00203 
 0.459 5.35 0.13976 0.00252 0.00182 
 0.460 12.58 0.10963 0.00493 0.00285 
 0.464 10.78 0.12169 0.00584 0.00535 
 0.464 2.01 0.16474 0.00280 0.00165 
 0.465 5.89 0.13584 0.00353 0.00122 
 0.468 12.76 0.11742 0.00305 0.00282 
 0.469 13.07 0.10382 0.00561 0.00633 
 0.469 9.81 0.11818 0.00177 0.00236 
 0.471 12.57 0.11505 0.00207 0.00242 
 0.471 3.80 0.14484 0.00348 0.00116 
 0.472 7.03 0.12826 0.00167 0.00205 
 0.474 7.13 0.12487 0.00175 0.00175 
 0.477 16.39 0.11887 0.00547 0.00713 
 0.479 8.70 0.11702 0.00503 0.00199 
 0.480 13.02 0.11241 0.00259 0.00292 
 0.482 11.56 0.11222 0.00460 0.00292 
 0.483 5.37 0.13064 0.00575 0.00457 
 0.483 7.84 0.12027 0.00229 0.00204 
 0.484 4.99 0.12631 0.00202 0.00164 
 0.485 2.43 0.14811 0.00222 0.00133 
 0.485 2.44 0.14551 0.00189 0.00131 
 0.488 5.41 0.12061 0.00277 0.00193 
 0.489 2.69 0.14083 0.00282 0.00127 
 0.490 3.38 0.13666 0.00273 0.00219 
 0.492 10.62 0.10780 0.00248 0.00248 
 0.492 11.30 0.10675 0.00160 0.00203 
 0.492 7.22 0.11552 0.00185 0.00104 
 0.493 10.65 0.10329 0.00207 0.00217 
 0.494 3.38 0.13479 0.00243 0.00189 
 0.494 5.30 0.12228 0.00220 0.00147 
 0.498 9.54 0.10505 0.00179 0.00168 
 0.500 10.00 0.10235 0.00154 0.00123 
 0.500 10.00 0.10241 0.00082 0.00102 
 0.500 10.00 0.10272 0.00134 0.00164 
 0.500 2.50 0.13995 0.00140 0.00168 
 0.500 2.50 0.14082 0.00141 0.00084 
 0.500 2.50 0.14209 0.00114 0.00071 
 0.500 2.50 0.13956 0.00126 0.00070 
 0.500 2.50 0.14095 0.00155 0.00127 
 0.500 5.00 0.11827 0.00130 0.00095 
 0.500 5.00 0.11816 0.00106 0.00083 
 0.500 5.00 0.11696 0.00082 0.00058 
 0.500 5.00 0.11734 0.00164 0.00164 
 0.500 5.00 0.11796 0.00106 0.00118 
 0.500 5.00 0.11868 0.00107 0.00083 
 0.500 7.50 0.10687 0.00182 0.00192 
 0.500 7.50 0.10928 0.00120 0.00087 
 0.500 9.64 0.10424 0.00313 0.00240 
 0.500 10.00 0.10344 0.00134 0.00217 
 0.503 11.61 0.09804 0.00598 0.00422 
 0.503 2.38 0.14116 0.00282 0.00169 
 0.503 3.74 0.12484 0.00250 0.00125 
 0.506 3.96 0.12097 0.00278 0.00157 
 0.508 7.04 0.10573 0.00254 0.00106 
 0.509 9.09 0.11166 0.01083 0.00636 
 0.510 13.68 0.09136 0.00265 0.00219 
 0.513 5.64 0.11106 0.00200 0.00155 
 0.514 9.10 0.09607 0.00173 0.00163 
 0.516 13.40 0.08802 0.00158 0.00185 
 0.517 2.50 0.13225 0.00172 0.00132 
 0.517 12.55 0.08881 0.00160 0.00169 
 0.518 2.38 0.13772 0.00413 0.00165 
 0.521 10.98 0.09095 0.00146 0.00146 
 0.522 2.52 0.13430 0.00148 0.00121 
 0.522 13.91 0.08346 0.00184 0.00217 
 0.523 17.89 0.08460 0.00313 0.00474 
 0.523 9.66 0.09077 0.00154 0.00154 
 0.524 5.75 0.10183 0.00479 0.00356 
 0.525 7.52 0.09731 0.00175 0.00136 
 0.526 14.52 0.08814 0.00494 0.00476 
 0.528 6.17 0.09901 0.00277 0.00099 
 0.529 7.69 0.09134 0.00265 0.00192 
 0.529 7.71 0.09723 0.00311 0.00185 
 0.529 8.31 0.09192 0.00138 0.00129 
 0.532 4.80 0.10404 0.00260 0.00104 
 0.533 7.52 0.09380 0.00141 0.00141 
 0.534 8.40 0.08776 0.00184 0.00167 
 0.535 8.44 0.08953 0.00170 0.00143 
 0.536 5.66 0.11410 0.01015 0.00445 
 0.536 6.34 0.09485 0.00133 0.00133 
 0.536 7.23 0.09342 0.00523 0.00140 
 0.538 11.37 0.08075 0.00162 0.00186 
 0.539 2.76 0.11804 0.00236 0.00106 
 0.540 11.41 0.08450 0.00211 0.00177 
 0.541 7.61 0.09208 0.00147 0.00157 
 0.542 3.44 0.10926 0.00240 0.00186 
 0.543 4.08 0.10099 0.00121 0.00131 
 0.544 5.30 0.09462 0.00218 0.00132 
 0.545 9.69 0.08297 0.00382 0.00398 
 0.546 12.13 0.07810 0.00133 0.00148 
 0.546 12.82 0.07587 0.00205 0.00212 
 0.547 2.77 0.11976 0.00240 0.00144 
 0.547 12.84 0.07380 0.00310 0.00199 
 0.548 12.54 0.07337 0.00558 0.00315 
 0.548 3.45 0.10729 0.00215 0.00172 
 0.550 10.86 0.07912 0.00135 0.00174 
 0.551 10.10 0.07807 0.00125 0.00125 
 0.552 12.78 0.07723 0.01050 0.00463 
 0.553 3.99 0.09860 0.00592 0.00099 
 0.554 14.59 0.06913 0.00180 0.00173 
 0.555 5.35 0.09108 0.00200 0.00128 
 0.556 3.97 0.09932 0.00199 0.00119 
 0.560 5.74 0.08669 0.00165 0.00104 
 0.564 14.24 0.06665 0.00120 0.00140 
 0.566 14.81 0.06536 0.00144 0.00170 
 0.566 5.93 0.08729 0.00297 0.00323 
 0.566 9.65 0.07306 0.00132 0.00124 
 0.567 19.29 0.06299 0.00214 0.00340 
 0.568 5.91 0.08168 0.00155 0.00114 
 0.569 10.68 0.07079 0.00170 0.00177 
 0.569 10.71 0.06756 0.00243 0.00155 
 0.569 6.16 0.07728 0.00332 0.00270 
 0.571 7.35 0.07487 0.00180 0.00090 
 0.573 6.09 0.07901 0.00174 0.00119 
 0.573 7.50 0.07611 0.00145 0.00114 
 0.574 15.74 0.05828 0.00291 0.00297 
 0.577 7.88 0.07308 0.00139 0.00110 
 0.580 4.04 0.08822 0.00238 0.00097 
 0.584 20.25 0.05123 0.00389 0.00389 
 0.586 4.08 0.08777 0.00176 0.00088 
 0.586 7.26 0.07075 0.00127 0.00127 
 0.587 12.13 0.06067 0.00109 0.00140 
 0.587 13.52 0.06120 0.00416 0.00324 
 0.589 12.18 0.06119 0.00153 0.00128 
 0.590 9.01 0.06656 0.00126 0.00126 
 0.591 10.41 0.05977 0.00233 0.00263 
 0.591 9.04 0.06557 0.00177 0.00111 
 0.592 13.69 0.05559 0.00095 0.00106 
 0.595 16.71 0.04776 0.00530 0.00353 
 0.596 11.84 0.05539 0.00089 0.00089 
 0.596 13.53 0.04956 0.00357 0.00213 
 0.596 4.23 0.08025 0.00104 0.00112 
 0.597 3.50 0.08659 0.00225 0.00173 
 0.599 10.48 0.05695 0.00080 0.00097 
 0.599 12.88 0.05564 0.00100 0.00106 
 0.599 3.50 0.08376 0.00193 0.00159 
 0.599 15.50 0.05164 0.00145 0.00129 
 0.599 5.97 0.06790 0.00631 0.00109 
 0.599 6.44 0.06929 0.00208 0.00090 
 0.600 10.00 0.05794 0.00070 0.00058 
 0.600 15.00 0.05106 0.00066 0.00082 
 0.600 5.00 0.07286 0.00066 0.00051 
 0.601 4.98 0.07687 0.00231 0.00092 
 0.603 10.59 0.05587 0.00073 0.00089 
 0.607 8.54 0.05926 0.00148 0.00124 
 0.607 8.56 0.05187 0.00187 0.00099 
 0.607 8.91 0.05809 0.00093 0.00087 
 0.609 8.10 0.05678 0.00085 0.00085 
 0.610 20.63 0.04705 0.00155 0.00249 
 0.610 5.61 0.06624 0.00185 0.00106 
 0.611 6.34 0.06529 0.00170 0.00235 
 0.613 14.10 0.04968 0.00124 0.00144 
 0.614 14.12 0.05140 0.00200 0.00139 
 0.615 5.62 0.06637 0.00179 0.00093 
 0.616 15.10 0.04536 0.00082 0.00095 
 0.616 6.76 0.06039 0.00091 0.00091 
 0.617 10.16 0.05140 0.00103 0.00087 
 0.617 15.83 0.04445 0.00089 0.00120 
 0.620 21.40 0.04418 0.00159 0.00314 
 0.620 16.89 0.04277 0.00218 0.00214 
 0.621 11.69 0.04778 0.00086 0.00115 
 0.621 7.84 0.05529 0.00083 0.00088 
 0.624 6.64 0.05834 0.00286 0.00204 
 0.625 6.16 0.05983 0.00108 0.00090 
 0.629 14.40 0.04365 0.00175 0.00218 
 0.629 8.21 0.05192 0.00104 0.00083 
 0.632 6.18 0.05681 0.00114 0.00068 
 0.634 11.10 0.04432 0.00155 0.00191 
 0.634 17.71 0.03794 0.00133 0.00258 
 0.636 6.19 0.05408 0.00114 0.00087 
 0.639 4.15 0.06569 0.00164 0.00085 
 0.640 12.94 0.04096 0.00102 0.00090 
 0.641 12.93 0.04035 0.00077 0.00093 
 0.642 11.75 0.04113 0.00099 0.00107 
 0.642 11.78 0.04124 0.00165 0.00099 
 0.645 4.36 0.06203 0.00087 0.00093 
 0.645 7.66 0.04830 0.00130 0.00077 
 0.647 14.56 0.03819 0.00202 0.00168 
 0.649 10.99 0.04186 0.00063 0.00071 
 0.649 9.61 0.04170 0.00083 0.00079 
 0.650 13.55 0.03790 0.00068 0.00076 
 0.651 9.65 0.04339 0.00108 0.00074 
 0.656 5.79 0.05073 0.00157 0.00076 
 0.656 6.72 0.04587 0.00101 0.00165 
