"SUPPLEMENTAL MATERIAL FOR PRC ARTICLE ""MEASUREMENT OF THE NEARLY FREE NEUTRON STRUCTURE FUNCTION USING SPECTATOR TAGGING IN INELASTIC 2H(E,E'PS)X SCATTERING WITH CLAS"" BY S. TKACHENKO ET AL."								
								
*****     Ratio EXP/SIMULATION vs. cos(theta_pq) for 4 GeV beam energy and 3 bins in Q2 times 5 bins in W* times 4 bins in p_s  (see Fig. 12)   *****								
								
Q2	0.93	"GeV/c,"	W	1.17	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	0.5	1.025	0.073	0.146				
	0.7	0.991	0.077	0.146				
	0.9	1.071	0.098	0.165				
								
Q2	3.38	"GeV/c,"	W	1.73	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.051	0.117	0.141				
	-0.7	1.235	0.105	0.16				
	-0.5	1.033	0.093	0.135				
	-0.3	0.812	0.077	0.106				
	-0.1	0.933	0.079	0.119				
	0.1	1.066	0.088	0.148				
	0.3	0.987	0.082	0.14				
	0.5	1.095	0.082	0.159				
	0.7	1.177	0.092	0.178				
	0.9	1.1	0.103	0.17				
								
Q2	3.38	"GeV/c,"	W	1.73	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.182	0.177	0.168				
	-0.7	1.096	0.133	0.145				
	-0.5	0.883	0.114	0.117				
	-0.3	0.823	0.108	0.108				
	-0.1	0.861	0.104	0.118				
	0.1	0.957	0.101	0.133				
	0.3	0.974	0.1	0.139				
	0.5	1.006	0.099	0.148				
	0.7	1.355	0.12	0.201				
	0.9	1.133	0.125	0.18				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.905	0.637	0.222				
	-0.7	1.406	0.203	0.223				
	-0.5	1.424	0.142	0.168				
	-0.3	1.108	0.093	0.147				
	-0.1	1.126	0.087	0.142				
	0.1	1.208	0.081	0.15				
	0.3	1.23	0.081	0.153				
	0.5	1.287	0.089	0.162				
	0.7	1.18	0.105	0.155				
	0.9	1.036	0.194	0.126				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	0.901	0.201	0.105				
	-0.7	1.022	0.147	0.148				
	-0.5	1.082	0.111	0.145				
	-0.3	1.299	0.109	0.171				
	-0.1	0.97	0.086	0.124				
	0.1	1.006	0.081	0.129				
	0.3	1.117	0.081	0.144				
	0.5	1.15	0.079	0.148				
	0.7	1.202	0.081	0.152				
	0.9	0.913	0.095	0.122				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.533	0.31	0.179				
	-0.7	1.119	0.174	0.131				
	-0.5	1.173	0.148	0.138				
	-0.3	0.909	0.132	0.128				
	-0.1	0.916	0.097	0.119				
	0.1	0.999	0.098	0.129				
	0.3	1.084	0.093	0.139				
	0.5	1.224	0.098	0.157				
	0.7	1.429	0.099	0.184				
	0.9	1.284	0.113	0.171				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	0.821	0.357	0.097				
	-0.7	1.708	0.337	0.231				
	-0.5	0.995	0.215	0.15				
	-0.3	0.921	0.178	0.139				
	-0.1	0.889	0.141	0.111				
	0.1	0.926	0.121	0.125				
	0.3	0.922	0.111	0.119				
	0.5	1.176	0.113	0.152				
	0.7	1.388	0.117	0.179				
	0.9	1.272	0.131	0.171				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0.1	-0.232	0.486	0.145				
	0.3	0.562	0.677	0.179				
	0.5	0.919	0.5	0.206				
	0.7	1.859	0.595	0.215				
	0.9	0.598	0.747	0.15				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0.3	-0.578	0.327	0.283				
	0.5	0.758	0.314	0.188				
	0.7	1.775	0.323	0.233				
	0.9	1.016	0.367	0.124				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0.1	1.132	2.014	0.287				
	0.3	0.351	0.538	0.084				
	0.5	0.904	0.374	0.141				
	0.7	2.183	0.421	0.252				
	0.9	1.231	0.388	0.143				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0	0	0	0				
	0.3	-0.447	0.974	0.223				
	0.5	1.034	0.389	0.131				
	0.7	1.671	0.395	0.215				
	0.9	1.669	0.457	0.195				
								
								
*****     Ratio EXP/SIMULATION vs. cos(theta_pq) for 5 GeV beam energy and 2 bins in Q2 times 5 bins in W times 4 bins in ps  (see Fig. 10-11)   *****								
								
Q2	1.66	"GeV/c,"	W	1.17	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.239	0.074	0.167				
	-0.7	1.251	0.058	0.167				
	-0.5	1.254	0.054	0.165				
	-0.3	1.207	0.049	0.158				
	-0.1	1.122	0.047	0.149				
	0.1	1.281	0.051	0.168				
	0.3	1.099	0.052	0.148				
	0.5	1.336	0.057	0.176				
	0.7	1.459	0.06	0.188				
	0.9	1.74	0.079	0.227				
								
Q2	1.66	"GeV/c,"	W	1.17	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.46	0.06	0.193				
	-0.7	1.197	0.054	0.159				
	-0.5	1.253	0.053	0.164				
	-0.3	1.162	0.049	0.152				
	-0.1	1.187	0.048	0.155				
	0.1	1.222	0.05	0.161				
	0.3	1.199	0.052	0.157				
	0.5	1.334	0.054	0.172				
	0.7	1.51	0.06	0.194				
	0.9	1.534	0.06	0.197				
								
Q2	1.66	"GeV/c,"	W	1.17	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.301	0.065	0.175				
	-0.7	1.286	0.066	0.173				
	-0.5	1.305	0.061	0.173				
	-0.3	1.224	0.059	0.162				
	-0.1	1.248	0.06	0.164				
	0.1	1.09	0.059	0.147				
	0.3	1.15	0.059	0.153				
	0.5	1.372	0.062	0.176				
	0.7	1.299	0.065	0.167				
	0.9	1.498	0.067	0.192				
								
Q2	1.66	"GeV/c,"	W	1.17	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.817	0.106	0.247				
	-0.7	1.428	0.093	0.194				
	-0.5	1.288	0.091	0.176				
	-0.3	1.26	0.084	0.17				
	-0.1	0.967	0.077	0.13				
	0.1	1.21	0.079	0.16				
	0.3	1.181	0.081	0.157				
	0.5	1.379	0.085	0.178				
	0.7	1.341	0.087	0.173				
	0.9	1.521	0.087	0.196				
								
Q2	1.66	"GeV/c,"	W	1.48	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.125	0.055	0.148				
	-0.7	1.066	0.039	0.14				
	-0.5	1.134	0.035	0.148				
	-0.3	1.075	0.032	0.141				
	-0.1	1.052	0.03	0.138				
	0.1	1.108	0.031	0.146				
	0.3	1.093	0.033	0.144				
	0.5	1.038	0.035	0.138				
	0.7	1.191	0.041	0.156				
	0.9	1.332	0.057	0.176				
								
Q2	1.66	"GeV/c,"	W	1.48	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.222	0.042	0.159				
	-0.7	1.185	0.037	0.155				
	-0.5	1.15	0.034	0.15				
	-0.3	1.07	0.032	0.14				
	-0.1	1.073	0.032	0.141				
	0.1	1.046	0.032	0.138				
	0.3	1.017	0.033	0.135				
	0.5	1.074	0.035	0.142				
	0.7	1.144	0.039	0.15				
	0.9	1.165	0.041	0.152				
								
Q2	1.66	"GeV/c,"	W	1.48	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.306	0.047	0.169				
	-0.7	1.124	0.041	0.147				
	-0.5	1.143	0.04	0.151				
	-0.3	1.005	0.038	0.133				
	-0.1	0.986	0.037	0.131				
	0.1	0.976	0.038	0.13				
	0.3	1.055	0.039	0.141				
	0.5	1.102	0.042	0.146				
	0.7	1.034	0.042	0.136				
	0.9	1.24	0.047	0.162				
								
Q2	1.66	"GeV/c,"	W	1.48	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.3	0.063	0.166				
	-0.7	1.227	0.056	0.16				
	-0.5	1.26	0.056	0.167				
	-0.3	1.027	0.054	0.137				
	-0.1	1.028	0.053	0.138				
	0.1	1.024	0.052	0.137				
	0.3	0.888	0.05	0.12				
	0.5	1.135	0.056	0.152				
	0.7	1.202	0.058	0.159				
	0.9	1.504	0.066	0.198				
								
Q2	1.66	"GeV/c,"	W	1.73	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.148	0.055	0.135				
	-0.7	1.043	0.03	0.121				
	-0.5	1.053	0.025	0.123				
	-0.3	1.03	0.023	0.121				
	-0.1	1.04	0.022	0.123				
	0.1	1.059	0.023	0.127				
	0.3	1.039	0.024	0.127				
	0.5	1.085	0.028	0.135				
	0.7	1.181	0.033	0.149				
	0.9	1.138	0.051	0.147				
								
Q2	1.66	"GeV/c,"	W	1.73	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.158	0.034	0.133				
	-0.7	1.089	0.026	0.125				
	-0.5	1.068	0.024	0.124				
	-0.3	1	0.024	0.117				
	-0.1	1.007	0.024	0.12				
	0.1	1.005	0.024	0.122				
	0.3	1.029	0.025	0.127				
	0.5	1.033	0.026	0.129				
	0.7	1.09	0.03	0.138				
	0.9	1.108	0.035	0.142				
								
Q2	1.66	"GeV/c,"	W	1.73	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.242	0.036	0.142				
	-0.7	1.129	0.029	0.13				
	-0.5	1.078	0.028	0.125				
	-0.3	0.965	0.028	0.113				
	-0.1	0.972	0.028	0.116				
	0.1	0.867	0.028	0.106				
	0.3	0.945	0.029	0.118				
	0.5	1.006	0.03	0.127				
	0.7	1.085	0.033	0.139				
	0.9	1.235	0.039	0.161				
								
Q2	1.66	"GeV/c,"	W	1.73	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.277	0.049	0.146				
	-0.7	1.234	0.042	0.142				
	-0.5	1.13	0.04	0.131				
	-0.3	0.961	0.038	0.113				
	-0.1	0.874	0.038	0.105				
	0.1	0.863	0.038	0.107				
	0.3	0.949	0.04	0.12				
	0.5	1.038	0.041	0.133				
	0.7	1.278	0.047	0.166				
	0.9	1.372	0.052	0.181				
								
Q2	1.66	"GeV/c,"	W	2.03	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.058	0.047	0.119				
	-0.7	1.036	0.023	0.117				
	-0.5	1.032	0.018	0.116				
	-0.3	1.038	0.016	0.117				
	-0.1	1.02	0.016	0.115				
	0.1	1.022	0.016	0.115				
	0.3	1.051	0.017	0.118				
	0.5	1.072	0.019	0.121				
	0.7	1.067	0.024	0.121				
	0.9	1.189	0.046	0.137				
								
Q2	1.66	"GeV/c,"	W	2.03	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.194	0.027	0.135				
	-0.7	1.073	0.018	0.121				
	-0.5	1.061	0.017	0.119				
	-0.3	0.955	0.017	0.108				
	-0.1	0.926	0.017	0.104				
	0.1	0.939	0.017	0.106				
	0.3	0.998	0.018	0.113				
	0.5	1.05	0.019	0.118				
	0.7	1.129	0.021	0.127				
	0.9	1.091	0.027	0.124				
								
Q2	1.66	"GeV/c,"	W	2.03	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.163	0.026	0.131				
	-0.7	1.154	0.021	0.13				
	-0.5	1.005	0.02	0.113				
	-0.3	0.948	0.02	0.107				
	-0.1	0.852	0.019	0.096				
	0.1	0.875	0.02	0.099				
	0.3	0.899	0.02	0.102				
	0.5	1.033	0.022	0.117				
	0.7	1.126	0.024	0.127				
	0.9	1.133	0.028	0.129				
								
Q2	1.66	"GeV/c,"	W	2.03	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.247	0.036	0.141				
	-0.7	1.132	0.029	0.128				
	-0.5	1.005	0.027	0.114				
	-0.3	0.872	0.027	0.099				
	-0.1	0.842	0.027	0.095				
	0.1	0.829	0.027	0.094				
	0.3	0.874	0.028	0.099				
	0.5	1.082	0.029	0.123				
	0.7	1.259	0.033	0.143				
	0.9	1.407	0.041	0.161				
								
Q2	1.66	"GeV/c,"	W	2.44	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.168	0.061	0.139				
	-0.7	0.946	0.019	0.108				
	-0.5	0.92	0.013	0.105				
	-0.3	0.909	0.012	0.103				
	-0.1	0.932	0.011	0.106				
	0.1	0.925	0.011	0.105				
	0.3	0.96	0.012	0.108				
	0.5	0.99	0.013	0.112				
	0.7	1.047	0.018	0.118				
	0.9	0.997	0.042	0.115				
								
Q2	1.66	"GeV/c,"	W	2.44	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	0.956	0.024	0.11				
	-0.7	0.981	0.015	0.112				
	-0.5	0.921	0.013	0.105				
	-0.3	0.875	0.013	0.099				
	-0.1	0.861	0.013	0.097				
	0.1	0.849	0.012	0.096				
	0.3	0.89	0.013	0.1				
	0.5	1.01	0.013	0.114				
	0.7	1.041	0.015	0.117				
	0.9	0.942	0.02	0.106				
								
Q2	1.66	"GeV/c,"	W	2.44	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.002	0.023	0.114				
	-0.7	1.013	0.018	0.115				
	-0.5	0.95	0.017	0.108				
	-0.3	0.813	0.015	0.092				
	-0.1	0.762	0.015	0.086				
	0.1	0.789	0.014	0.089				
	0.3	0.876	0.015	0.099				
	0.5	0.961	0.015	0.108				
	0.7	1.077	0.017	0.121				
	0.9	1.03	0.021	0.116				
								
Q2	1.66	"GeV/c,"	W	2.44	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.167	0.037	0.133				
	-0.7	1.046	0.027	0.119				
	-0.5	0.868	0.023	0.099				
	-0.3	0.8	0.022	0.09				
	-0.1	0.764	0.021	0.086				
	0.1	0.784	0.02	0.088				
	0.3	0.81	0.02	0.091				
	0.5	0.986	0.021	0.111				
	0.7	1.205	0.023	0.136				
	0.9	1.333	0.03	0.15				
								
Q2	3.38	"GeV/c,"	W	1.17	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.5	0.239	0.276				
	-0.7	1.04	0.141	0.175				
	-0.5	0.994	0.129	0.164				
	-0.3	1.296	0.116	0.191				
	-0.1	1.311	0.11	0.191				
	0.1	1	0.1	0.145				
	0.3	1.129	0.104	0.161				
	0.5	1.214	0.115	0.17				
	0.7	1.394	0.131	0.203				
	0.9	1.755	0.185	0.271				
								
Q2	3.38	"GeV/c,"	W	1.17	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.439	0.146	0.228				
	-0.7	1.324	0.132	0.211				
	-0.5	1.291	0.124	0.196				
	-0.3	1.548	0.128	0.229				
	-0.1	1.128	0.109	0.164				
	0.1	1.147	0.122	0.167				
	0.3	0.933	0.109	0.147				
	0.5	1.27	0.114	0.179				
	0.7	1.322	0.121	0.187				
	0.9	1.727	0.149	0.247				
								
Q2	3.38	"GeV/c,"	W	1.17	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.233	0.18	0.218				
	-0.7	1.489	0.172	0.237				
	-0.5	0.892	0.144	0.173				
	-0.3	1.085	0.15	0.177				
	-0.1	1.106	0.127	0.173				
	0.1	1.039	0.127	0.154				
	0.3	1.241	0.132	0.179				
	0.5	1.182	0.125	0.167				
	0.7	1.174	0.14	0.167				
	0.9	1.295	0.143	0.184				
								
Q2	3.38	"GeV/c,"	W	1.17	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.926	0.268	0.311				
	-0.7	1.53	0.248	0.264				
	-0.5	1.436	0.208	0.223				
	-0.3	1.588	0.203	0.243				
	-0.1	1.154	0.193	0.175				
	0.1	1.02	0.175	0.156				
	0.3	0.869	0.169	0.126				
	0.5	1.037	0.17	0.147				
	0.7	1.409	0.19	0.201				
	0.9	1.521	0.208	0.219				
								
Q2	3.38	"GeV/c,"	W	1.48	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.449	0.163	0.188				
	-0.7	1.325	0.096	0.19				
	-0.5	1.216	0.082	0.176				
	-0.3	1.253	0.074	0.177				
	-0.1	1.171	0.067	0.166				
	0.1	1.231	0.069	0.18				
	0.3	1.038	0.068	0.156				
	0.5	1.221	0.075	0.177				
	0.7	1.167	0.084	0.168				
	0.9	1.489	0.152	0.203				
								
Q2	3.38	"GeV/c,"	W	1.48	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.442	0.108	0.2				
	-0.7	1.295	0.086	0.181				
	-0.5	1.192	0.075	0.166				
	-0.3	1.116	0.077	0.159				
	-0.1	1.081	0.071	0.154				
	0.1	1.057	0.071	0.158				
	0.3	1.277	0.075	0.187				
	0.5	1.085	0.074	0.157				
	0.7	1.133	0.084	0.162				
	0.9	1.052	0.085	0.153				
								
Q2	3.38	"GeV/c,"	W	1.48	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.292	0.102	0.173				
	-0.7	1.345	0.094	0.182				
	-0.5	1.33	0.094	0.188				
	-0.3	1.054	0.083	0.151				
	-0.1	1.117	0.086	0.163				
	0.1	1.045	0.086	0.154				
	0.3	1.074	0.08	0.157				
	0.5	1.172	0.087	0.173				
	0.7	1.319	0.096	0.19				
	0.9	1.186	0.099	0.171				
								
Q2	3.38	"GeV/c,"	W	1.48	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.38	0.146	0.184				
	-0.7	1.461	0.135	0.197				
	-0.5	1.34	0.129	0.186				
	-0.3	1.331	0.131	0.194				
	-0.1	1.195	0.124	0.176				
	0.1	1.133	0.117	0.168				
	0.3	0.996	0.109	0.15				
	0.5	1.187	0.111	0.176				
	0.7	1.206	0.122	0.167				
	0.9	1.185	0.132	0.172				
								
Q2	3.38	"GeV/c,"	W	1.73	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	0.929	0.111	0.107				
	-0.7	1.131	0.064	0.137				
	-0.5	1.055	0.048	0.126				
	-0.3	1.101	0.046	0.133				
	-0.1	0.98	0.041	0.119				
	0.1	0.979	0.041	0.121				
	0.3	0.931	0.045	0.119				
	0.5	1.112	0.054	0.144				
	0.7	1.073	0.066	0.144				
	0.9	1.3	0.114	0.187				
								
Q2	3.38	"GeV/c,"	W	1.73	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.166	0.069	0.142				
	-0.7	1.092	0.051	0.13				
	-0.5	1.058	0.048	0.126				
	-0.3	1.03	0.048	0.124				
	-0.1	0.956	0.046	0.117				
	0.1	0.907	0.046	0.114				
	0.3	0.986	0.048	0.126				
	0.5	1.049	0.051	0.138				
	0.7	1.163	0.059	0.158				
	0.9	1.062	0.067	0.148				
								
Q2	3.38	"GeV/c,"	W	1.73	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.107	0.071	0.134				
	-0.7	1.018	0.055	0.121				
	-0.5	1.034	0.056	0.125				
	-0.3	0.925	0.055	0.109				
	-0.1	0.85	0.054	0.105				
	0.1	0.932	0.058	0.118				
	0.3	0.933	0.056	0.121				
	0.5	1.114	0.06	0.148				
	0.7	1.105	0.066	0.151				
	0.9	1.193	0.076	0.167				
								
Q2	3.38	"GeV/c,"	W	1.73	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.226	0.098	0.149				
	-0.7	1.091	0.084	0.133				
	-0.5	0.97	0.076	0.117				
	-0.3	0.895	0.073	0.109				
	-0.1	0.925	0.078	0.114				
	0.1	0.829	0.078	0.107				
	0.3	0.911	0.077	0.12				
	0.5	0.957	0.076	0.13				
	0.7	1.165	0.083	0.164				
	0.9	1.244	0.096	0.179				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.139	0.114	0.128				
	-0.7	1.102	0.049	0.128				
	-0.5	0.984	0.035	0.114				
	-0.3	1.077	0.032	0.124				
	-0.1	1.127	0.031	0.13				
	0.1	1.022	0.03	0.118				
	0.3	1.05	0.032	0.121				
	0.5	1.005	0.035	0.117				
	0.7	1.111	0.045	0.131				
	0.9	1.115	0.085	0.128				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.144	0.056	0.129				
	-0.7	1.174	0.039	0.135				
	-0.5	1.12	0.035	0.129				
	-0.3	1.029	0.034	0.119				
	-0.1	0.955	0.034	0.11				
	0.1	0.915	0.033	0.107				
	0.3	1.031	0.035	0.12				
	0.5	1.201	0.038	0.14				
	0.7	1.054	0.037	0.123				
	0.9	1.129	0.051	0.13				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.127	0.054	0.131				
	-0.7	1.185	0.045	0.137				
	-0.5	0.996	0.042	0.116				
	-0.3	0.954	0.04	0.111				
	-0.1	0.845	0.039	0.099				
	0.1	0.842	0.038	0.098				
	0.3	0.991	0.041	0.116				
	0.5	1.052	0.041	0.123				
	0.7	1.012	0.04	0.12				
	0.9	1.206	0.056	0.144				
								
Q2	3.38	"GeV/c,"	W	2.03	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.372	0.085	0.161				
	-0.7	1.099	0.062	0.128				
	-0.5	0.981	0.056	0.115				
	-0.3	0.94	0.057	0.11				
	-0.1	0.922	0.056	0.108				
	0.1	0.913	0.054	0.107				
	0.3	0.924	0.055	0.109				
	0.5	1.118	0.057	0.133				
	0.7	1.29	0.062	0.154				
	0.9	1.319	0.071	0.16				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.078	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.012	0.199	0.114				
	-0.7	0.871	0.072	0.108				
	-0.5	1.02	0.049	0.121				
	-0.3	0.987	0.038	0.115				
	-0.1	1.005	0.035	0.117				
	0.1	1.073	0.035	0.125				
	0.3	0.963	0.032	0.113				
	0.5	1.046	0.036	0.123				
	0.7	1.064	0.045	0.126				
	0.9	0.871	0.082	0.1				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.093	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.002	0.094	0.113				
	-0.7	1.035	0.057	0.123				
	-0.5	1.06	0.05	0.124				
	-0.3	0.98	0.046	0.115				
	-0.1	0.972	0.042	0.113				
	0.1	0.911	0.038	0.107				
	0.3	0.947	0.036	0.111				
	0.5	1.144	0.037	0.135				
	0.7	1.035	0.034	0.123				
	0.9	1.043	0.048	0.126				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.11	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.01	0.106	0.129				
	-0.7	1.05	0.074	0.126				
	-0.5	0.94	0.062	0.111				
	-0.3	0.823	0.051	0.097				
	-0.1	0.756	0.045	0.089				
	0.1	0.819	0.043	0.096				
	0.3	0.904	0.041	0.107				
	0.5	1.072	0.041	0.128				
	0.7	1.061	0.039	0.126				
	0.9	1.168	0.049	0.14				
								
Q2	3.38	"GeV/c,"	W	2.44	"GeV,"	p_s	0.135	GeV/c
								
	Cosine	Ratio	stat.	syst.				
	-0.9	1.179	0.205	0.136				
	-0.7	1.214	0.141	0.154				
	-0.5	0.928	0.093	0.112				
	-0.3	0.918	0.077	0.109				
	-0.1	0.8	0.067	0.095				
	0.1	0.798	0.06	0.095				
	0.3	0.865	0.056	0.105				
	0.5	1.046	0.052	0.126				
	0.7	1.339	0.055	0.161				
	0.9	1.259	0.063	0.154				
								
								
"***** Ratio of effective structure function F2n(x,Q2 = 1.66) for momentum p_s over effective structure function F2n(x,Q2) for lowest p_s bin (0.07 - 0.085 GeV/c) - see Fig. 15)     *****"								
								
p_s:	 0.085 -- 0.1 GeV/c							
								
x*	Ratio	stat						
0.1625	0.9615	0.0678						
0.1875	0.9757	0.0277						
0.2125	0.9906	0.0231						
0.2375	1.0318	0.0237						
0.2625	0.9632	0.022						
0.2875	0.9958	0.0236						
0.3125	1.0402	0.0264						
0.3375	0.9961	0.0272						
0.3625	0.9809	0.0298						
0.3875	1.097	0.0364						
0.4125	1.0301	0.0367						
0.4375	1.058	0.0406						
0.4625	1.0439	0.0447						
0.4875	1.0095	0.0472						
0.5125	1.01	0.0507						
0.5375	1.1135	0.0609						
0.5625	1.0507	0.0635						
0.5875	1.0032	0.0641						
0.6125	1.0793	0.0746						
0.6375	1.1795	0.0816						
0.6625	0.9854	0.07						
0.6875	0.9026	0.0646						
0.7125	0.9941	0.078						
0.7375	0.82	0.0811						
0.7625	1.1578	0.1664						
0.7875	1.0312	0.1762						
0.8125	1.1612	0.2431						
								
p_s:	 0.1 -- 0.12 GeV/c							
								
x*	Ratio	stat.						
0.1625	1.0298	0.0806						
0.1875	0.9826	0.03						
0.2125	1.0005	0.025						
0.2375	1.0266	0.0252						
0.2625	0.9457	0.0232						
0.2875	1.0069	0.0254						
0.3125	1.0483	0.0282						
0.3375	0.9865	0.0287						
0.3625	1.0589	0.0339						
0.3875	1.1275	0.0394						
0.4125	1.0095	0.0384						
0.4375	1.0637	0.0434						
0.4625	1.0724	0.0484						
0.4875	1.0547	0.0522						
0.5125	0.9454	0.0527						
0.5375	1.033	0.0611						
0.5625	0.9235	0.0621						
0.5875	1.0146	0.0697						
0.6125	1.1674	0.0851						
0.6375	1.1259	0.0845						
0.6625	1.1673	0.085						
0.6875	0.9413	0.0728						
0.7125	0.9638	0.0818						
0.7375	1.0744	0.1082						
0.7625	1.5876	0.2275						
0.7875	1.1457	0.2449						
								
p_s:	 0.12 -- 0.15 GeV/c							
								
x*	Ratio	stat.						
0.1625	1.1525	0.1157						
0.1875	0.9486	0.0375						
0.2125	0.9672	0.0305						
