 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 34  8  1.6738  2.0596  0.8713  0.5230  0.0159  0.0293  1.0020  0.1853 -0.0108  0.6422  0.9740 -0.0033  0.4992  0.1865  0.9510  0.2745  0.0083
 35  8  1.7261  2.0363  0.8630  0.5325  0.0159  0.0288  1.0022  0.1868 -0.0112  0.6421  0.9760 -0.0057  0.5009  0.2012  0.9491  0.2810  0.0084
 36  8  1.7748  2.0562  0.8512  0.4984  0.0155  0.0282  1.0024  0.1708 -0.0119  0.6419  0.9750 -0.0103  0.5110  0.2091  0.9535  0.2671  0.0083
 37  8  1.8256  2.0428  0.8408  0.4674  0.0158  0.0278  1.0031  0.1677 -0.0111  0.6417  0.9750 -0.0101  0.5140  0.2261  0.9569  0.2509  0.0085
 38  8  1.8755  2.0525  0.8274  0.4346  0.0145  0.0270  1.0038  0.1682 -0.0110  0.6413  0.9760 -0.0155  0.5252  0.2324  0.9633  0.2367  0.0079
 39  8  1.9260  2.0524  0.8139  0.4312  0.0135  0.0264  1.0041  0.1683 -0.0111  0.6414  0.9770 -0.0155  0.5417  0.2242  0.9683  0.2413  0.0076
 40  8  1.9755  2.0543  0.7990  0.4235  0.0123  0.0265  1.0044  0.1669 -0.0099  0.6411  0.9767 -0.0022  0.5652  0.2038  0.9684  0.2471  0.0072
 41  8  2.0257  2.0483  0.7838  0.4523  0.0112  0.0263  1.0045  0.1649 -0.0098  0.6411  0.9760  0.0004  0.5900  0.1811  0.9708  0.2749  0.0068
 42  8  2.0762  2.0489  0.7663  0.4461  0.0102  0.0257  1.0043  0.1631 -0.0101  0.6410  0.9750 -0.0008  0.6159  0.1613  0.9736  0.2823  0.0065
 43  8  2.1259  2.0421  0.7488  0.4317  0.0096  0.0252  1.0037  0.1618 -0.0101  0.6410  0.9740 -0.0018  0.6386  0.1474  0.9762  0.2824  0.0063
 44  8  2.1749  2.0410  0.7293  0.4253  0.0091  0.0246  1.0027  0.1608 -0.0100  0.6408  0.9730 -0.0028  0.6609  0.1371  0.9788  0.2871  0.0061
 45  8  2.2254  2.0464  0.7073  0.4311  0.0087  0.0239  1.0021  0.1603 -0.0098  0.6410  0.9710 -0.0041  0.6835  0.1290  0.9812  0.3004  0.0060
 46  8  2.2747  2.0479  0.6844  0.3999  0.0082  0.0232  1.0025  0.1599 -0.0097  0.6410  0.9697 -0.0053  0.7048  0.1231  0.9836  0.2866  0.0058
 47  8  2.3250  2.0319  0.6615  0.3767  0.0077  0.0225  1.0026  0.1595 -0.0095  0.6409  0.9677 -0.0067  0.7236  0.1191  0.9859  0.2764  0.0057
 48  8  2.3754  2.0426  0.6336  0.3636  0.0074  0.0217  1.0038  0.1593 -0.0093  0.6410  0.9647 -0.0081  0.7463  0.1140  0.9882  0.2746  0.0056
 49  8  2.4253  2.0422  0.6055  0.3648  0.0070  0.0209  1.0060  0.1590 -0.0091  0.6410  0.9607 -0.0099  0.7672  0.1097  0.9904  0.2826  0.0054
 50  8  2.4749  2.0383  0.5761  0.3381  0.0068  0.0200  1.0088  0.1589 -0.0090  0.6409  0.9563 -0.0120  0.7875  0.1056  0.9927  0.2682  0.0054
 51  8  2.5254  2.0398  0.5437  0.3478  0.0066  0.0191  1.0116  0.1587 -0.0088  0.6411  0.9500 -0.0147  0.8089  0.1009  0.9950  0.2827  0.0053
 52  8  2.5747  2.0371  0.5102  0.3345  0.0064  0.0182  1.0172  0.1585 -0.0087  0.6409  0.9429 -0.0174  0.8296  0.0961  0.9974  0.2782  0.0054
 53  8  2.6251  2.0440  0.4729  0.3375  0.0062  0.0174  1.0293  0.1585 -0.0085  0.6410  0.9346 -0.0209  0.8516  0.0902  0.9999  0.2874  0.0052
 54  8  2.6757  2.0416  0.4347  0.3264  0.0062  0.0169  1.0485  0.1584 -0.0084  0.6409  0.9232 -0.0250  0.8724  0.0843  1.0024  0.2840  0.0054
 55  8  2.7258  2.0350  0.3956  0.3156  0.0063  0.0169  1.0716  0.1585 -0.0083  0.6409  0.9079 -0.0302  0.8920  0.0782  1.0050  0.2801  0.0056
 56  8  2.7705  1.9776  0.3689  0.3062  0.0079  0.0171  1.0874  0.1588 -0.0082  0.6412  0.8894 -0.0364  0.9025  0.0753  1.0076  0.2743  0.0071
 57  8  2.8045  1.8952  0.3585  0.3159  0.0358  0.0162  1.0795  0.1596 -0.0081  0.6430  0.8680 -0.0430  0.9036  0.0760  1.0100  0.2826  0.0320
 24  9  1.1759  2.4435  0.9117  0.0928  0.0585  0.0274  1.0000  0.1451  0.0136  0.6417  0.7690 -0.1079  0.4870  0.1890  0.8894  0.0506  0.0320
 25  9  1.2240  2.4368  0.9077  0.1459  0.0301  0.0272  1.0000  0.2076  0.0282  0.6418  0.8913 -0.0377  0.4919  0.1808  0.8643  0.0826  0.0171
 26  9  1.2759  2.4371  0.9024  0.2119  0.0338  0.0277  1.0001  0.1744 -0.0104  0.6417  0.8970 -0.0073  0.5097  0.1476  0.9370  0.1153  0.0184
 27  9  1.3250  2.4138  0.8984  0.3587  0.0359  0.0291  1.0003  0.1575 -0.0106  0.6416  0.9080  0.0089  0.5228  0.1217  0.9395  0.1998  0.0200
 28  9  1.3751  2.4385  0.8908  0.4658  0.0309  0.0302  1.0010  0.1550 -0.0112  0.6415  0.9250  0.0137  0.5337  0.1167  0.9360  0.2650  0.0176
 29  9  1.4270  2.4443  0.8835  0.5174  0.0275  0.0300  1.0014  0.1593 -0.0128  0.6414  0.9400  0.0011  0.5296  0.1407  0.9279  0.2952  0.0157
 30  9  1.4777  2.4369  0.8766  0.5529  0.0209  0.0297  1.0016  0.1900 -0.0113  0.6413  0.9600 -0.0039  0.5063  0.2067  0.9141  0.3063  0.0116
 31  9  1.5275  2.4483  0.8680  0.5470  0.0173  0.0298  1.0016  0.2054 -0.0110  0.6413  0.9690 -0.0005  0.5162  0.2037  0.9219  0.3060  0.0097
 32  9  1.5758  2.4484  0.8596  0.5896  0.0191  0.0293  1.0019  0.1714 -0.0139  0.6412  0.9670 -0.0038  0.5477  0.1515  0.9362  0.3449  0.0112
 33  9  1.6236  2.4496  0.8506  0.5281  0.0181  0.0290  1.0028  0.1683 -0.0133  0.6411  0.9700 -0.0037  0.5631  0.1386  0.9442  0.3151  0.0108
 34  9  1.6742  2.4329  0.8418  0.5458  0.0139  0.0287  1.0035  0.1897 -0.0108  0.6411  0.9760 -0.0037  0.5672  0.1463  0.9393  0.3297  0.0084
 35  9  1.7260  2.4572  0.8283  0.5484  0.0127  0.0281  1.0041  0.1913 -0.0112  0.6410  0.9780 -0.0062  0.5772  0.1549  0.9383  0.3374  0.0078
 36  9  1.7759  2.4335  0.8184  0.5336  0.0140  0.0276  1.0040  0.1755 -0.0123  0.6409  0.9780 -0.0116  0.5770  0.1723  0.9438  0.3262  0.0086
 37  9  1.8247  2.4291  0.8064  0.4941  0.0128  0.0273  1.0042  0.1721 -0.0115  0.6410  0.9780 -0.0098  0.5804  0.1877  0.9478  0.3025  0.0079
 38  9  1.8755  2.4362  0.7916  0.4679  0.0121  0.0265  1.0042  0.1725 -0.0114  0.6410  0.9787 -0.0154  0.5908  0.1940  0.9539  0.2897  0.0075
 39  9  1.9255  2.4316  0.7770  0.4326  0.0113  0.0258  1.0039  0.1727 -0.0115  0.6409  0.9790 -0.0160  0.6066  0.1873  0.9589  0.2737  0.0071
 40  9  1.9750  2.4315  0.7610  0.4318  0.0105  0.0259  1.0038  0.1713 -0.0104  0.6410  0.9790 -0.0019  0.6292  0.1699  0.9603  0.2828  0.0069
 41  9  2.0250  2.4308  0.7437  0.4639  0.0099  0.0256  1.0034  0.1694 -0.0103  0.6410  0.9780 -0.0008  0.6543  0.1502  0.9635  0.3150  0.0067
 42  9  2.0745  2.4338  0.7247  0.4642  0.0094  0.0250  1.0025  0.1676 -0.0105  0.6410  0.9777 -0.0020  0.6794  0.1335  0.9665  0.3263  0.0066
 43  9  2.1256  2.4298  0.7044  0.4696  0.0089  0.0244  1.0016  0.1662 -0.0105  0.6410  0.9760 -0.0030  0.7026  0.1210  0.9693  0.3404  0.0064
 44  9  2.1756  2.4363  0.6820  0.4556  0.0085  0.0238  1.0016  0.1652 -0.0104  0.6410  0.9750 -0.0042  0.7254  0.1118  0.9720  0.3400  0.0064
 45  9  2.2248  2.4202  0.6609  0.4484  0.0081  0.0231  1.0020  0.1644 -0.0103  0.6409  0.9730 -0.0055  0.7436  0.1063  0.9746  0.3421  0.0062
