 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 46  6  2.2759  1.4288  0.5841  0.3157  0.0202  0.0198  1.0272  0.1538 -0.0085  0.6520  0.9360 -0.0162  0.7700  0.1318  0.9946  0.2444  0.0157
 47  6  2.3253  1.4332  0.5473  0.3113  0.0200  0.0191  1.0450  0.1539 -0.0083  0.6520  0.9280 -0.0192  0.7965  0.1227  0.9965  0.2488  0.0160
 48  6  2.3750  1.4274  0.5096  0.3051  0.0190  0.0184  1.0585  0.1542 -0.0081  0.6520  0.9180 -0.0226  0.8209  0.1146  0.9984  0.2508  0.0156
 49  6  2.4260  1.4229  0.4680  0.3269  0.0189  0.0181  1.0811  0.1545 -0.0079  0.6520  0.9050 -0.0268  0.8459  0.1060  1.0003  0.2765  0.0160
 50  6  2.4762  1.4296  0.4220  0.2904  0.0193  0.0193  1.1277  0.1550 -0.0077  0.6520  0.8890 -0.0321  0.8723  0.0961  1.0022  0.2528  0.0168
 51  6  2.5245  1.4144  0.3799  0.2718  0.0206  0.0209  1.1685  0.1556 -0.0075  0.6520  0.8670 -0.0392  0.8934  0.0879  1.0041  0.2419  0.0184
 52  6  2.5592  1.3496  0.3604  0.2280  0.0512  0.0245  1.2239  0.1567 -0.0074  0.6520  0.8400 -0.0496  0.8993  0.0862  1.0061  0.2038  0.0457
 25  7  1.2264  1.7571  0.9041 -0.0638  0.0692  0.0272  1.0036  0.2136 -0.0084  0.6520  0.8940 -0.0351  0.5513  0.1198  0.9000 -0.0391  0.0424
 26  7  1.2753  1.7350  0.8998  0.1766  0.0804  0.0271  1.0038  0.1766 -0.0048  0.6520  0.8950 -0.0119  0.5481  0.1231  0.9811  0.0987  0.0449
 27  7  1.3244  1.7352  0.8931  0.2765  0.0820  0.0280  1.0042  0.1539 -0.0096  0.6520  0.9010  0.0083  0.5455  0.1358  0.9641  0.1564  0.0464
 28  7  1.3751  1.7370  0.8852  0.5181  0.0720  0.0291  1.0041  0.1479 -0.0113  0.6520  0.9140  0.0152  0.5450  0.1478  0.9583  0.2946  0.0409
 29  7  1.4262  1.7210  0.8781  0.5291  0.0637  0.0290  1.0043  0.1502 -0.0135  0.6520  0.9290  0.0039  0.5389  0.1686  0.9490  0.3004  0.0362
 30  7  1.4755  1.7322  0.8680  0.6638  0.0482  0.0288  1.0042  0.1785 -0.0118  0.6520  0.9500 -0.0001  0.5285  0.2119  0.9375  0.3742  0.0272
 31  7  1.5238  1.7110  0.8602  0.4829  0.0403  0.0291  1.0043  0.1932 -0.0111  0.6520  0.9600  0.0022  0.5306  0.2175  0.9442  0.2714  0.0226
 32  7  1.5736  1.7121  0.8491  0.5944  0.0439  0.0286  1.0040  0.1608 -0.0137  0.6520  0.9560 -0.0021  0.5551  0.1845  0.9607  0.3434  0.0254
 33  7  1.6246  1.7110  0.8368  0.5673  0.0403  0.0283  1.0034  0.1580 -0.0130  0.6520  0.9590 -0.0034  0.5651  0.1862  0.9697  0.3306  0.0235
 34  7  1.6735  1.7110  0.8237  0.4899  0.0337  0.0279  1.0026  0.1789 -0.0108  0.6520  0.9670 -0.0054  0.5650  0.2109  0.9642  0.2871  0.0197
 35  7  1.7239  1.7073  0.8094  0.5423  0.0303  0.0271  1.0018  0.1801 -0.0112  0.6520  0.9690 -0.0088  0.5724  0.2209  0.9611  0.3230  0.0181
 36  7  1.7750  1.7088  0.7928  0.4973  0.0312  0.0263  1.0022  0.1646 -0.0118  0.6520  0.9670 -0.0144  0.5855  0.2223  0.9635  0.3022  0.0189
 37  7  1.8250  1.7133  0.7747  0.4080  0.0295  0.0256  1.0028  0.1617 -0.0109  0.6520  0.9660 -0.0165  0.5956  0.2323  0.9659  0.2516  0.0182
 38  7  1.8748  1.7194  0.7547  0.3750  0.0292  0.0246  1.0033  0.1624 -0.0106  0.6520  0.9660 -0.0234  0.6096  0.2358  0.9726  0.2350  0.0183
 39  7  1.9244  1.6986  0.7370  0.3299  0.0264  0.0238  1.0034  0.1629 -0.0106  0.6520  0.9660 -0.0234  0.6258  0.2278  0.9773  0.2112  0.0169
 40  7  1.9750  1.7083  0.7126  0.3827  0.0251  0.0237  1.0049  0.1618 -0.0094  0.6520  0.9640 -0.0083  0.6562  0.2041  0.9761  0.2573  0.0169
 41  7  2.0248  1.7031  0.6889  0.4284  0.0239  0.0233  1.0076  0.1603 -0.0093  0.6520  0.9610 -0.0043  0.6862  0.1796  0.9774  0.3008  0.0168
 42  7  2.0746  1.7012  0.6626  0.4061  0.0222  0.0226  1.0102  0.1588 -0.0096  0.6520  0.9580 -0.0071  0.7165  0.1582  0.9800  0.2969  0.0163
 43  7  2.1255  1.7017  0.6332  0.3865  0.0223  0.0217  1.0128  0.1578 -0.0096  0.6520  0.9550 -0.0096  0.7461  0.1409  0.9825  0.2935  0.0170
 44  7  2.1746  1.7099  0.6012  0.4150  0.0212  0.0208  1.0176  0.1572 -0.0095  0.6520  0.9500 -0.0123  0.7745  0.1275  0.9848  0.3264  0.0167
 45  7  2.2250  1.7001  0.5692  0.3899  0.0203  0.0200  1.0251  0.1568 -0.0093  0.6520  0.9440 -0.0156  0.7987  0.1177  0.9871  0.3155  0.0164
 46  7  2.2751  1.6999  0.5334  0.3498  0.0203  0.0194  1.0432  0.1567 -0.0091  0.6520  0.9380 -0.0190  0.8238  0.1087  0.9893  0.2913  0.0169
 47  7  2.3254  1.7115  0.4924  0.3636  0.0204  0.0189  1.0602  0.1568 -0.0089  0.6520  0.9290 -0.0229  0.8506  0.0994  0.9915  0.3119  0.0175
 48  7  2.3749  1.6982  0.4546  0.3598  0.0204  0.0190  1.0836  0.1569 -0.0087  0.6520  0.9180 -0.0275  0.8717  0.0923  0.9936  0.3157  0.0179
 49  7  2.4254  1.7030  0.4096  0.3296  0.0205  0.0212  1.1336  0.1570 -0.0085  0.6520  0.9030 -0.0333  0.8961  0.0835  0.9956  0.2966  0.0185
 50  7  2.4726  1.6821  0.3707  0.3471  0.0235  0.0236  1.1740  0.1574 -0.0084  0.6520  0.8840 -0.0408  0.9142  0.0768  0.9977  0.3181  0.0216
